925843^I’m So Lonesome I Could Cry^https://images.genius.com/09a07f2cc25a76f4eedd880b66a44c13.1000x1000x1.jpg^1991-06-10^Hear that lonesome whippoorwillHe sounds too blue to flyThat midnight train is whining lowI'm so lonesome I could cryI've never seen a night so long when time goes crawling byThe moon just went behind the clouds to hide his face and cryDid you ever see a willow weepWhen the leaves begin to dieThat means he's lost the will to liveI'm so lonesome I could cryThe silence of a falling starLights up a purple skyAnd as I wonder where you areI'm so lonesome I could cry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742425^Pacific Time^https://images.genius.com/51471dc6f6909ad019263b17d24226fa.1000x1000x1.jpg^^One helloOne goodbyeOne in a millionYeah she’s one of a kindRolling slowPacific timeNo not much furtherHey I promised that I’d tryLong cascadeCounty lineDon’t pull me overI must be out of my mindOne right turnJust wondering whyNo not much furtherHey I promised that I’d tryI promise that I’ll tryI’m trying for you,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781093^City Lights^https://assets.genius.com/images/default_cover_image.png?1668632954^^Bright yellow leavesOn the muddy groundEveryone is deadEverything is deadSomeday the city lights will fallNature takes back what is its own, its ownEndless DarknessShadow of the fallEveryone is deadEverything is dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851584^Stoned in Kabul^https://images.genius.com/30c0da655beb5b69914f234dddd475e4.700x700x1.jpg^^Is that your god Smacking heads on trade routesSmacking heads on Persian groundDervishes come swirling in, round and roundThere are Hollow men hiding mongst the rubble parks & cavesThe Red Cross issue fits and tin foilIn a blue smoke hazeThere’s no light, no sun, no trees, but thenThis is how it feels just like you’re Stoned in KabulEnter inside your neighbours mindAnd suffer him to know your selfWhen Kustom conflicts with trucks and guns and mules and holinessLike you’re Stoned in Kabul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860344^Anyway the Wind Blows^https://images.genius.com/8d69a9c83a066ad95f43219457e7959e.1000x1000x1.jpg^2006-11-07^Some like this and some like thatAnd some don't know where it's atIf you don't get loose, if you don't grooveWell, your motor won't make it and your motor won't moveBow-legged woman doing the boogalooShe got jive, she got a moveTurn around, do it againBow-legged woman, where you been?Fat Jack owns a honky-tonk downtownYou can catch a woman if you hang aroundYou can tear down doors, tear down wallsFat Jack don't care at allEasy come, easy goAny way the wind blowsHey, drummer, drummer, can you give me that beat?Can you give me that beat? Got to move my feetGuitar player been all around the worldBut he can't play a lick for looking at the girlsOne two three four five six sevenYou'd better change your ways or you won't get to heavenEight nine ten, gonna stop at elevenEleven just lays around with sevenSome like this and some like thatAnd some don't know where it's atIf you don't get loose, if you don't grooveWell, your motor won't make it and your motor won't moveEasy come, easy goAny way the wind blows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581201^Being 1^https://images.genius.com/24375171e818dcace96821ac0ebad570.1000x1000x1.jpg^2010-09-10^[Verse 1]One word took the other, and suddenlyWe're stronger than we ever could imagineA bond that can cut through the fire of hellSharing one mind one heart forever[Chorus]I've been holding you for a year or twoYou're the reason why I'm holding upAnd our love's gonna last foreverWe'll be dancing the streets again in MemphisI hate every sec, every minute you're gone[Verse 2]For so long we've been talking and sharing the dirtBeen laughing at the fools who couldn't hear usGetting stronger together and falling in loveAnd nothing in the world can separate us[Chorus]I've been holding you for a year or twoYou're the reason why I'm holding upAnd our love's gonna last foreverWe'll be dancing the streets again in MemphisI hate every sec, every minute you're gone[Instrumental][Chorus]I've been holding you for a year or twoYou're the reason why I'm holding upAnd our love's gonna last foreverWe'll be dancing the streets again in MemphisI hate every sec, every minute you're gone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901416^Keep Your Head Bangin^https://images.genius.com/17218553e3f713fedb04bcd0443bbeeb.1000x1000x1.jpg^^This is the storyOf Rock n' Roll gloryCause new metal bores meSo keep your head bangin'If you're a HesherWhere is your leather?The louder the betterSo keep your head bangin'I'll eat your fleshIn my camaro I race for dineroCrash and BurnThere's no survivors, when I'm the driverMy Mullet's ThickThe chicks love my meat whip, it's covered in lipstickI rip it upLike Kobe Bryant, I'm an anal Tyrant[Chorus].................Burn it outMy 4 wheel dragon, is my only companionTear it downI'm slammin' Bacardi, now I'm rulin' the partyI'm kickin' assI'm smashin' your faces, and other placesI'm hookin upWith a sex machine, she's eleventeen[Chorus].....................[bridge]This is the only thing that I knowI live the Life of Rock n' RollNever do a damn thing that I'm toldYou know this ass is un-kickableThis is the story 6xThis is the story of Rock n' Roll[Chorus]....................,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848049^Old Pine Box^https://images.genius.com/74d8c665faed3bec9c8e7f66d021c1b2.600x600x1.jpg^2011-07-19^They tried the handcuffs but they won't lockElectrical courses but they won't shockYou pulled the fire alarmYou tried punching a copYou're just too tired to stopYou old pine box(You old pine box)With your head full of rocksSharp like a cracked flowerpot(You old paper hat)On your skull full of batsThere's no percentage in thatThey called relations but they declinedThey called the fan club but they'd resignedLeft your car in a fieldAnd some questions behindYour mom thinks you're out of your mindOver the falls and into the drinkThe barrel breaks and we slowly sinkThey tried the handcuffs but they won't lockElectrical courses but they won't shockYou pulled the fire alarmYou tried punching a copYou're just too tired to stopYou old pine box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815064^Don’t Curse^https://images.genius.com/4c66fe3456973e4f1be6d92079884eff.600x600x1.jpg^1991-07-02^[Intro: Heavy D]This one definitely goes out on a censorship tipSo everybody sit back, relax and have a champagne sipWe gonna teach these people out there who are against saying what we want to say the right wayY'know what I'm saying?So what we're gonna do is kick back, swing a little funky beat by my man DJ Pete Rock, producer extraordinaireYo Pete Rock, make it clear[Verse 1: Heavy D]I can flex, bend, lend a pen to a friendKeep a party pimpin' from now to thenI don't have to swear, curse or juggleLyrics in the verse to make a party bubbleSo Mister Censorship, tell me, what's your problemThere's girlies on the corner if wifey can't solve 'emHow did she say it? I'm curious, GDoes she say, Honey, love me or Baby, baby, fun meAnyway, we say what we wanna sayPlay how we wanna play, feels good that waySo G Rap, huh, it's time to kick a verseDo your man a favor and don't curse[Interlude: Biz Markie sample]Kool G. Rap in the houseKool G. Rap in the houseKool G. Rap in the houseKool G. Rap in the house[Verse 2: Kool G. Rap]You're telling me don't curse on a verse, they did it worseFirst I put a curse on every verseI kind of got outrageousCheck it, even made a record on how I'm doing on the B-I-T-C-HesDucks, it wasn't for the bucksEvery word that you heard is 'cause I didn't give a f-, aw shucksAyo, I almost forgotThe curse is a plot but it's getting kinda hotSo I'ma let profanity retire, heyBut if worse comes to worse, I'll cuss you out like Richard PryorSo Grand Puba, kick a verseBut do your man a favor and don't curse[Interlude: Grand Puba sample]Grand Puba's on the rhymeGrand Puba's on the rhymeGrand Puba's on the rhymeGrand Puba's on the rhyme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919850^Things Are Looking Up^https://images.genius.com/c4c700e75fd829df387407651240f5a0.1000x1000x1.jpg^^[Verse 1]If I should suddenly start to singOr stand on my head or anythingDon't think that I've lost my sensesIt's just that my happiness finally commences[Verse 2]The long long ages of dull despairAre turning into thin airAnd it seems that suddenly I'veBecome the happiest girl alive[Chorus]Things are looking upI've been looking the landscape overAnd it's covered with 4-leaf cloverOh things are looking upSince love looked up at me[Verse 3]Bitter was my cupBut no more will I be the mournerFor I've certainly turned the cornerOh things are looking upSince love looked up at me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899500^Of The Pulse And The Iris^https://assets.genius.com/images/default_cover_image.png?1668632954^^We are the wreckage of eyesPinpoint the retina scarredThe sight is hard to ignoreBliss torn on coat hanger livesMakeshift human formChalk up the lines, divide yourselvesSpit out your intentionBury it under the fenceIs this a fragment's glareSoaking up the feeble man's decision to evolve from self?Or just a prophecy forgotten then regainedScrubbing the stain, scrubbing the stainScrubbing the same stain againRotten teeth pulled out and then replacedHumble fearErase this and take me away from this disgraceRestore my grace in the downfallI lay drained mental picture of a fallen raceI am a suspect to the fate of our selfish gameHands tied, predator slainAnd there was nothing to clutch to and no one to questionOnly hands full of stab wounds of natural selectionStones set on giants to soothe their depressionTint on their eyelids to kill the reflection of a…Prophecy forgotten then regainedScrubbing the stain, scrubbing the stainScrubbing the same stain againRotten teeth pulled out and then replacedShelter simplisticRendered of stoneWith little resistanceWe find our home away from homeTime to cut you motherfuckers down to sizeIt problem I've been waiting to solve for so longStep through, step out, step back and square offBetter retract, you're not even half of what you claim to beYou're dead to me for goodFuck everything you've ever dreamedYou'll never be as good as the lies you've sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998639^When The Rains Come^https://images.genius.com/504c89a90b3bc4e68e7169b709b2be5a.1000x1000x1.jpg^^When the old is new, and all the days are throughThen the rains will comeSo tired and full of time, and weary of the climbThen the rains will comeYes the rains will come andLife will fall, from skies to allWho long to see the truth prevailShall pour from clouds of mercy's shroudsShall fall upon us suddenly to drink the wine of Heaven's grailIn deserts of the mind, you'll thirst for what you'll findWhen the rains have comeFragments of the soul, all the parts made wholeWhen the rains have comeWhen the rains have comeNow life is raining down upon the earthCleansing all who seek the truthIt's Streaming from above a mighty handBrings the dream of endless youthWe're walking in the vale of darkness no moreWorld forevermore, now still the ocean's roarSince the rains have comeThe blood upon the ground, has all Creation crownedSince the rains have comeSince the rains have comeSo falls the grace, to all the raceWho longed to see the truth prevailHas poured from clouds of mercy's shroudsAnd fallen on us suddenly to drink the wine of Heaven's grail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835626^Funeral for a Friend / Love Lies Bleeding^https://images.genius.com/6ff01671b0d97577261e65af9710603b.1000x1000x1.jpg^1973-10-05^{Funeral for a Friend}[Instrumental]{Love Lies Bleeding}[Verse 1]The roses in the window box have tilted to one sideEverything about this house was born to grow and dieOh, it doesn't seem a year ago to this very dayYou said, I'm sorry, honey, if I don't change the paceI can't face another day[Chorus]And love lies bleedin' in my handsOh, it kills me to think of you with another manI was playin' rock and roll, and you were just a fanBut my guitar couldn't hold you, so I split the bandLove lies bleedin' in my hands[Verse 2]I wonder if those changes have left a scar on youLike all the burnin' hoops of fire that you and I passed throughYou're a bluebird on a telegraph line, I hope you're happy nowWell, if the wind of change comes down your way, girlYou'll make it back somehow[Chorus]And love lies bleedin' in my handsOh, it kills me to think of you with another manI was playin' rock and roll, and you were just a fanBut my guitar couldn't hold you, so I split the bandLove lies bleedin' in my hands[Chorus]And love lies bleedin' in my handsOh, it kills me to think of you with another manI was playin' rock and roll, and you were just a fanBut my guitar couldn't hold you, so I split the bandLove lies bleedin' in my hands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964804^On the Shelf^https://images.genius.com/38248dc96361ec8c3b6111d30efa3268.599x599x1.jpg^1978-10-07^You took my love and you threw it awayGave you my heart and you took it that dayT-t-t-took it awayT-t-t-took it awayMmm, and I want it backWent for a drive just the other dayI left my heart and you towed it awayT-t-t-towed it awayT-t-t-towed it awayAnd I want it backI'm like a dog without a boneI'm like a house that's not a homeI'm like a watch that nobody wants to windI'm like a lock without a keyNobody wants to lean on meI'm so lonely, lonely without youThere on the shelf am IBaby, there on the shelf am IWent to a party 'cause you said you would goI sat around but you didn't showNo no no you didn't showNo no no you didn't showNo no, no noI ring your house I don't get no replyWell, I don't know I think you're telling me liesT-t-t-telling me liesT-t-t-telling me liesOh oh oh-ohI'm like a dog without a boneI'm like a house that's not a homeI'm like a watch that nobody wants to windI'm like a lock without a key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764756^She Says^https://images.genius.com/862f13a16d7db4ade08d21b37c8b958f.490x490x1.jpg^^She says she wants to take a holidayFrom the every day that's always just the sameShe says, she wants to find a better wayShe needs to throw the perfect picture awayShe runs and runs behind the sunYou're not getting out of here, you're not getting out of hereWhen it all comes down someone's gonna have to save youWhen it all falls down back to where your mother raised youWhat a way to dieShe says she doesn't need someoneShe doesn't need anyone to tell her who she isShe knows she doesn't sing her own songShe wears he shoes but they don't really fitShe goes and goes but still she knowsYou're not getting out of hereYou're not getting out of hereWhen it all comes down someone's gonna have to save youWhen it all falls down back to where your mother raised youWhat a way to dieIt's like the walls are caving inIt's like you're happy to be no one stuck insideWhen it all comes down you are going to have to face youWhen it falls down you will be the one to save youWhen it comes downWhen it all falls downBack to where your mother raised youWhat a way to die,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763723^Heartbeat of Heaven (reprise)^https://images.genius.com/421c62aff975101f0076796bdf6618d5.1000x1000x1.jpg^^I pulled up to the stoplightAnd I saw him standing thereThe cardboard sign he heldSaid he was hungryI looked the other wayAnd waited for the light to changeAs if to say I'd helpBut I'm in such a hurry.These are the moments of truthWhat would love have me do?Heartbeat of heavenI want you to be my ownHeartbeat of heavenI want my life to showThe kind of love that comes and goesWith the heartbeat of heavenI know sometimes this heart of mineBeats only for itselfFull of hopes and dreams, and plans of progressBut this heart beating here in meBelongs to Someone elseHe bought it with His life to show His loveThis is my prayer, Lord, todayLet this heart beat Your wayLoving, joyful, peaceful, patientKind and good, and full of faithSelf-controlled and gentleOh, the heart of heaven beats this wayHeartbeat of heaven, beat in me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865918^Living Nightmare^https://assets.genius.com/images/default_cover_image.png?1668632954^^Demon seed - when I went to hell I laughedPsycho need - so the devil sent me back for you[Chorus:]No? No? No? No?Think twice before you answerNo! No! No! No fucking way I'll be denied this timeThis is the living nightmare - it never stopsI am the living nightmare - ready to rockQuestion me - I'm fine, you're the problemWrath to feelKeep looking at me and I'll put you in the ground[Chorus]Can't duck, can't run, can't hide - no sanctuaryYou lived by the sword, but now the sword is me[Chorus]This is the living nightmare - it just never stopsI am the living nightmare - ready to rock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939071^Sick and Impatient^https://images.genius.com/fcbf9c94457ad8049bb8ee76b1edf644.1000x1000x1.jpg^2013-06-11^[Verse 1]I've wasted days, but they don't mindThere's something in my roomAnd it's telling me what I should doAnd it's been in there for quite a whileAnd it taught me all I knowWhere I should be and where I'll goWill you save my life tonight?I can see it in my mother's eyesAnd the way she talks about meSome things are better left to rotI'm quick to push, I'm quick to shoveAnd the first to point the fingerNo company could ever be enoughI'll stay outside tonightI'll stay outside tonight[Chorus]I got, I got sickI got sick and impatientI got, I got sickI got sick and impatient[Verse 2]I spoke too soon, you made your moveYou're walking with a smileI'm wide awake, it's late, I'm drivingWhile the neighbors sleep, I'm cutting tiesLose myself in my headConvince myself to forget what is realWill you save my life tonight?Will you save my life tonight?[Chorus]I got, I got sickI got sick and impatientI got, I got sickI got sick and impatient[Outro]Will you save my life tonight?Will you save my life tonight?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811738^Walk into Light^https://images.genius.com/eaf5d18e5bafc177dede8f678286acb0.500x500x1.jpg^1983-11-18^Close in, move out to where you want to goThere's a crowd out there handclapping slowWe're all powered up, switched on, the rig is tightStep into joy. Walk into lightNever mind what some people sayThey're going to love you anywayShake off that nervous twitch and feel your strengthStand astride the width and walk the lengthThose super-troopers fired and burning brightStep into joy. Walk into lightStand tall and be yourselfYou can do it for your healthNever mind what some people sayThey're going to love you anywayMaybe a circus ring, a disco floorDo like we do. And do some moreA crowded office or a party nightStep into joy. Walk into light,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593726^Rappers We Crush^https://images.genius.com/650b14055ca9fc68273b5fb43b2c64b5.292x292x1.jpg^^[Verse 1: M.C. Frontalot]Well I wake up frontin' like I ain't hung overRead the paper, discover that the Germans have annexed Grover, Cookie, Kermie, Piggie and all the rest?There ain't a single domestically controlled Muppet leftIs it a plot? some kind of conspiracy?My coffee is cold, there's a bitter taste to my cinnamon rollI venture forth into the bright American dayMy neighbor Mister Hess says wie gehts? and wavesI hurry away get in my Chrysler (whew)Oh the dismay!Someone's replaced all of my Backstreet BoysWith Kraftwerk tapesAlright, I'm freaked out, I hope it's a jokeI hear the ominous industrial beat of a two-strokeEngine - the benz on my left? The bug on my right?Mein gott! A fleet of six trabants encroaching behind!At the wheel of the lead Trabi, a visage of fear!Red'n'yellow eyes, black gloves gripping the steer!And then it dawns upon me, what chance have I got?It's KOMPRESSOR and he's chosen for crushing MC Frontalot![Hook: Kompressor]RAPPERS WE CRUSH, FINGERS TO DUSTKOMPRESSOR DIGEST VOCALS AND SPIT OUT MUSHYOU TRY FRONT WITH RHYMESSTOLEN FROM THE JACKSON FIVEERASE YOUR TAPES AT NIGHTYOU COWER FROM KOMPRESSOR MIGHT[Verse 2: M.C. Frontalot]But I don't wanna be crushed! Buried in fear! Left for töt!Synthesizer might, tearing the rhymes right outta my throat!Leave my car at the light and run, I make for the parkPursued by steel-toed jack-bootsThrowing sparks as they marchAnd I can hear the gnashing of the yellow teeth[DU KANNST NICHT HIDE, RAPPER GEEK]I'm dodging german shepherds playing frisbee with hippiesMaking hair-pin turns like horror movie heroines and slippingBack on my feet, his breath on my neckIt smells of baked infants and fried cheese [SCHLECHT!!]Run! you'll surely suffer crushing if you sit stillHop the chain-link to the abandoned WienerschnitzelWhat did I do to deserve this? What was my crime?Was it because I sampled Die Toten Hosen that one time?And I'm reviewing my life cowered under a grease trapThe boot slap stepping ever closer with its click-clackNow he's here... now he's crouching down...Jaws creak open, ants start pouring outAnd just when as flesh is about to get devouredI wake up screaming, wrapped in the sourSweat-stained sheets, it takes a minute to get upStumble to the table, read the paper, clear my head upStill hurts, whu'd I drink all that goldschlager for?Business section: EM.TV bought Jim Henson Corp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
