songID^artistID
951152^58765
868775^669661
818961^8373
797164^71193
861898^353481
727314^100713
922836^137982
966199^62864
806802^349101
890695^358738
795628^1235
952847^213822
667216^36556
792381^348994
641577^1425
965897^359212
849131^131685
992818^334683
909288^223784
999992^367836
864600^354801
841942^248390
773183^348706
799415^75162
899015^364096
793614^348923
800051^72331
784326^348785
826371^20692
889190^270499
986557^343744
737726^25796
877177^359201
825621^351608
716661^67595
902794^364719
996113^356347
638017^230568
953306^362974
844601^349382
943458^353547
967146^368634
923285^368525
683598^149584
528909^233426
528909^56258
528909^65023
528909^289432
528909^29924
528909^66618
985053^338208
898237^53153
740089^342889
748906^169000
748906^15369
748261^16026
760076^347414
977669^49962
671191^697732
814686^350388
690746^322585
690746^1217069
718284^17588
993917^357926
951727^359120
737183^51595
503058^455
963421^371485
932472^66965
863799^335658
832911^344426
827332^128013
916563^360612
832544^142473
752487^347672
830646^351831
775442^348824
662621^303167
644679^292714
718349^25815
579959^264360
726079^35981
726079^662460
829229^50667
658065^237185
989295^343787
900162^12025
693040^1802384
973229^368179
732997^39198
830526^34959
846550^166240
757320^347673
931334^364727
859148^106322
965648^1845903
781899^349142
829262^41462
829262^1139986
829262^1139981
877913^41921
837118^1602
880186^39962
992982^360772
850647^229297
934300^361558
822155^140446
843793^37184
953189^138818
729986^337585
729986^10395
707722^329908
923624^353117
812448^363104
823842^139756
896688^8356
960449^185849
556691^249456
853436^68157
875687^358764
979648^50885
899526^58994
863151^1897
919375^8662
786950^322578
780160^55618
715681^331908
964921^354669
917049^367682
837070^31638
996904^25230
794537^47994
999729^298981
776557^344939
904590^269459
869707^326549
982998^370130
986028^374081
979235^357591
880517^1039
901312^124113
906717^362408
946727^370999
868096^126406
940328^359067
995282^344842
932747^354545
558779^77
915156^343795
941502^28684
842622^19052
873554^358121
819102^57349
906420^356089
816875^351053
641647^12109
641647^1098575
791460^349161
804283^337983
893752^354570
846602^36594
768213^23360
931457^13163
769002^65306
765094^216530
819304^351139
954584^363725
977661^357612
500672^1444
969242^357220
914395^344760
769406^348574
939562^39212
865751^355314
692931^240888
803892^155284
830079^38157
839759^352219
895829^82338
803280^349702
672669^38335
783132^348832
774771^22481
877238^344691
602242^166040
712206^18697
940436^355244
740566^334023
984312^367173
889049^355112
793791^348817
704120^248043
798210^349098
901967^354292
877539^354368
695658^4647
695658^1436
656745^299934
656745^299933
656745^842
971954^359216
913631^345313
905671^229140
990500^8619
823383^343895
771553^18713
785954^348921
505183^26577
890258^344546
849299^349425
942249^368501
664644^14490
664644^310
895725^353352
850806^349999
707602^27166
583703^55732
583703^55731
826966^343895
562739^2013
972369^232
912441^181512
744507^344801
831315^344805
924521^151889
932476^51547
782246^39195
692953^134224
847382^349432
903585^354927
760924^335644
795971^350140
918729^308109
743732^344383
962652^8359
820459^349149
813479^350866
509192^33238
939823^178714
560913^35128
560913^37878
501680^212028
789008^137083
877726^358981
796452^147603
796452^107
796452^15792
903759^354352
762253^262105
779756^349333
915136^367416
738437^25796
962296^96049
855561^327132
939234^2968
754810^347782
835535^351963
843054^1734146
668974^303434
970984^68020
916651^354717
873082^271491
782447^24626
684046^644
532081^717
731126^339194
747629^174395
747629^346215
658813^156467
949105^360176
984578^86379
734024^75851
693326^12925
787772^349148
790928^344601
891268^354497
804216^350451
832799^83147
991105^359864
730870^339102
791845^42885
999585^353948
983962^123531
830650^256428
883973^23214
531577^717
950015^367158
878412^275474
758999^347423
892611^362874
788428^210793
893804^363113
754929^347659
881861^63826
544380^13498
868490^1222632
997422^353523
518698^226426
729378^50323
729378^14035
655345^209067
792622^39195
947676^371091
780182^20783
691552^12709
899274^360323
751541^347479
744002^1117556
899006^46245
948689^196907
863512^193306
787707^936
787707^1416445
785761^348865
796327^350135
957341^202359
619686^2588
701994^248043
701994^327742
869547^211596
910046^197023
694897^5342
694897^96967
694897^6123
776177^348809
868466^344928
872511^342892
936483^343611
693096^66715
528360^232595
925843^358379
742425^343760
781093^349567
851584^349554
860344^352990
581201^49644
901416^11706
848049^35519
815064^2121
815064^267
815064^202
815064^847
815064^3486
815064^1125
919850^32784
899500^364183
998639^355388
835626^560
964804^348550
764756^348386
763723^8172
865918^355384
939071^13168
811738^132788
593726^11671
806335^350539
789541^349179
768593^156894
768593^64801
901707^362005
843135^349382
930412^353884
996623^342533
976247^20149
653257^9239
860707^158503
816947^351061
947806^344006
758674^347576
530385^39793
530385^16518
530385^161398
530385^14273
832063^65950
825795^327545
844001^24533
824866^343895
862489^139792
824991^351318
792006^68350
936888^324815
941450^254295
797566^349785
776337^348897
872780^355585
766237^348461
863868^354473
863868^1025088
908883^140933
881055^360217
692401^26169
776971^349064
573367^2274
998626^9724
936625^359515
957930^186564
923174^59462
834731^39169
828801^46697
590013^29383
966494^372326
581289^23917
914303^91051
890836^362478
865505^214013
725239^202456
725239^336594
692505^235275
692505^2313
692505^14148
692505^323869
788150^349306
600083^277640
787003^349148
944299^7760
886657^361565
531659^44080
531659^234513
531659^20194
531659^47103
863722^354399
815287^350928
999650^72989
924092^360279
672398^20877
669122^60437
669122^1631
869603^356798
764976^348374
998219^360889
576393^1029860
831726^351875
884692^711
837398^13060
920909^344960
952587^371553
831458^52578
919742^355061
848131^352474
531448^717
901648^1805045
764299^2444
884272^361001
994307^29986
936823^228646
946984^182621
782534^348885
510137^12131
510137^41918
710308^261272
921497^367697
791152^349553
867559^356038
847688^352474
854809^349448
583676^28632
879836^359920
953647^334663
795271^682
551089^1177
808661^349869
821483^349172
803634^126478
944441^362472
959910^362802
757930^347453
741944^42954
828377^41462
828377^990585
717346^152661
541774^166056
857468^262637
978839^214460
978839^6234
733899^111560
733899^24503
759877^347509
847995^2484340
980711^354585
911565^44464
974554^235216
793193^348977
780976^348878
511497^224761
801058^72331
530443^42546
666770^58513
884709^361122
819916^351139
964027^34886
950817^355757
998905^344760
826979^349569
827272^349569
907124^1664
844906^335948
843926^24019
727373^337628
790237^350013
949870^344360
944895^284764
623043^4168
623043^748
788919^348191
995981^8658
769331^26429
941470^353224
797373^71193
908492^13587
686946^309106
577922^54039
931541^170598
845452^231138
563377^8437
985577^83348
518713^158283
807252^349841
847408^36594
813274^350866
757768^344900
913627^361364
859679^106322
979789^373642
529824^15181
925683^75
768927^47372
917136^180811
940861^370475
898346^355430
953793^275474
955511^372171
502067^220274
971559^34861
570689^255581
926045^310322
884198^360983
988222^374209
797785^349098
555157^28632
503154^61250
693558^324304
674085^22163
523349^230724
833233^63717
510900^224118
762816^38283
869965^9971
519535^64645
733311^396
800272^343967
852762^325551
859693^350225
914445^360613
572472^1194
999517^35816
754952^32823
836135^352027
989630^1159064
733852^65711
733852^1035526
981434^205004
519857^2057
880230^23998
889556^61627
706996^236
791360^348944
769119^348573
945489^39650
975270^115216
995652^164461
673339^67316
702438^327838
702438^327901
909481^51684
879782^359902
880191^25916
873511^343611
552810^247000
960086^364511
926333^8685
556733^432
742438^204813
916103^277061
808959^64922
982504^361867
735596^19901
832722^338193
661634^27983
727406^2236
881671^330175
820880^2675
797334^71193
834037^349225
744537^34000
694632^100916
794693^348862
894197^357692
791733^349031
942437^344584
834115^343711
936946^361535
863692^131808
804551^349063
954756^359835
693858^30419
690934^49866
834933^349560
918445^36519
858108^1051
815359^350380
938290^361525
765100^348386
977873^150864
983741^342160
894440^1104
771904^65306
926530^345433
843489^335948
908200^325495
901187^305164
935628^344887
935628^369943
995401^48101
894693^353639
673654^271741
914021^344573
947311^51926
829461^92237
759792^347442
991044^309211
686766^287490
964793^357978
851194^352601
702623^1940406
841130^352009
882252^360522
834534^350582
513747^4018
907083^11185
965491^356916
807990^8366
804197^155284
806895^350561
830653^65926
870890^353169
817917^351099
742768^32622
953188^354263
953946^367124
814976^240174
852272^352623
839476^352184
916148^35894
506669^43954
890303^356942
838792^343736
879715^354921
816791^349081
927999^369095
844691^136692
839510^332382
912933^331336
951710^371470
510719^53538
758127^347457
848167^35498
869300^368300
821331^213754
724337^49970
963754^365265
759780^347486
829663^350591
557688^27606
557688^16808
702307^6596
657883^284996
983844^373917
977969^30461
807593^350604
926049^344760
808385^77660
820214^46891
933500^343595
985769^343535
702657^248043
922426^358356
861972^14837
907350^365487
943034^362855
804439^344545
561177^22760
561177^32085
603095^272199
885018^348469
926788^357140
926788^983588
683109^64447
825302^20692
699383^229934
556763^10292
556763^25005
755433^347776
939583^367378
813768^350876
717404^65109
717404^12504
717404^638
698836^239979
813695^339102
863065^354101
893866^331908
603737^35857
891673^356929
808679^349869
995081^362849
932729^42627
761912^344540
771090^348637
940480^354871
769694^348437
956964^353418
965847^369895
577466^30975
840325^232418
969151^28889
976536^355479
928861^54594
814470^349250
515494^213444
515494^226792
782650^682
741785^35519
517305^224953
793721^348817
909035^8243
811161^132788
861149^30607
712263^6596
840943^349979
823289^140446
792857^349722
926080^368877
715959^294052
822077^349577
794812^54852
791060^350022
968676^362366
959036^2503959
959036^657775
959036^1020523
959036^1020522
918611^8431
753957^327943
949370^364797
944133^66596
951383^360377
840315^334161
674659^73414
825258^34709
817475^349564
889648^360179
877165^143749
897031^354297
866935^42081
596626^52599
939885^1204329
832875^351902
510102^22163
994135^23594
508957^223361
508957^223350
756260^347590
749759^39198
603477^12025
896391^32649
987886^149138
987886^39198
797626^349098
757381^347600
749129^182584
802235^137170
971562^68102
849657^332507
604250^41921
758043^347581
621716^284996
840845^272972
710093^4748
978385^356236
554339^29383
764322^16826
832370^65950
765691^348431
775410^348824
737637^1692
879113^112858
902214^364617
758153^65359
726461^23881
828023^46697
914923^360237
831174^351864
802652^350368
888245^356742
842190^351689
996986^2957
854530^285845
980170^75518
783092^228897
828494^349198
704896^124730
704896^730
704896^583
953798^59219
770824^65306
984808^69489
910069^50824
910069^1798651
935816^359000
784199^348935
838572^13060
800204^72331
887803^357566
980228^362869
751473^347443
926904^23998
974170^362759
842604^349382
980202^355827
739256^61066
739256^27938
739256^9688
859764^307687
943809^343536
912276^356138
646715^152321
881198^15380
718567^306248
831900^351892
782516^3289145
976114^115216
521561^6644
521561^6522
521561^133892
521561^7023
528845^11795
762109^348199
810230^350436
928462^4050
883953^360917
925441^368801
983038^371024
994743^374608
875602^105680
722236^13741
824721^351604
750381^8417
886632^337057
875564^36267
818279^49926
813535^350856
925416^363378
773057^1641
783442^332250
942619^315288
809547^350735
809547^363163
789167^349275
780623^344976
841187^352274
896694^363665
927471^365536
766429^132054
685793^43843
772150^134635
928439^37327
774843^333917
966291^368433
755832^347680
835208^39169
744213^344646
841089^105726
770612^348540
517129^23836
769324^348581
754064^347757
878441^179437
698698^104451
888745^359695
985306^362872
811183^8357
739395^45
739395^123
740614^49970
979152^344744
795560^1235
854721^352793
977679^24847
850580^349394
746226^14780
691838^8345
758171^311090
862278^353741
628126^286994
856706^526003
988748^362179
586418^264359
821529^70655
783759^349732
899176^335719
696413^220274
696413^23959
791179^24626
529013^233449
930736^357834
528960^1080
765713^348411
841120^352223
754720^347659
811145^8357
957379^371967
981753^368097
956606^65343
937348^354945
970287^356761
839179^352109
744656^67702
874517^358410
825026^351627
750481^174495
923008^188344
770002^348437
770002^11979
770002^35398
925371^361842
925371^335977
917808^68097
978930^358088
601843^7709
979776^44648
671957^33767
809322^350714
858912^33831
806340^350457
922456^65490
824565^190503
916742^1107
711331^34723
797238^123113
779502^349321
778931^349312
829371^41462
742460^2098104
969556^1896
969556^988
969556^339
885093^6094
976831^344494
528457^26729
932222^60327
782935^37758
844513^37184
778447^3905
998799^349282
699204^15736
989112^21804
642949^41274
937799^344650
639032^144
769717^47372
978026^39868
831834^65950
937283^538
998642^356109
942097^238496
820028^46891
737383^39198
952779^364060
931037^357867
761349^348210
916835^356135
993120^358608
973011^354081
962283^356507
582725^56131
787258^2055
851828^352623
869678^39965
773272^73576
521079^60084
794564^348923
975787^327407
504558^3107
873632^291917
659010^39690
924736^289513
865157^343512
788070^140446
925261^363396
567717^17816
567717^4440
639375^289565
994295^354025
923462^354270
902699^360515
845595^2172
713040^223098
713040^20765
882792^360651
913196^20096
972342^353271
901037^356653
841698^81842
962178^357699
849698^349373
817398^349869
799198^322578
904948^54097
965688^353860
859099^349464
571940^71491
803651^350383
951739^325495
913417^353590
999861^344870
898672^39163
896526^18892
930688^369385
866965^50790
521104^229564
521104^54432
810258^349052
864732^36530
795103^348859
728227^332500
876907^372987
610251^24366
848092^349339
764566^41863
538295^16775
983102^193306
758799^324872
778377^344805
898513^329634
890710^55414
903248^344669
943429^368932
915082^367403
984094^373936
584979^63636
668144^74189
704885^135003
569238^35512
672975^31512
805838^350528
904332^364978
756325^57424
717721^8649
691899^76789
870591^357144
860756^74741
570722^143796
804397^42458
973541^2059546
705075^20799
705075^371052
806326^343597
672544^3862
594139^76550
976319^326549
911647^221650
845017^349305
621713^177184
785690^115701
993773^216638
530681^234156
877240^331904
563319^17913
945538^1790280
683636^149584
933514^1338127
849120^349429
908899^37300
743983^10793
743983^9321
889013^353531
990684^69777
771356^62307
886094^354021
896089^362619
883718^360858
515902^57561
504010^221245
921780^344661
836354^40135
971754^373072
818686^351149
812951^75851
963297^357799
931633^355319
902382^364647
576493^141666
894231^355093
772599^348694
771350^348670
791106^108847
904470^365009
808212^317426
768541^105264
580748^74862
923431^365136
567801^59770
757683^2421717
905957^40927
829648^71175
765303^348393
770670^348534
836369^350560
772320^348244
667172^303434
568894^12025
673834^21273
757294^347504
777255^344021
968820^150897
788417^343684
919906^44040
574849^261199
701181^326110
795906^350137
879530^335979
981219^355228
534637^5448
534637^180370
534637^2992
534637^3613
790792^1306689
748204^333234
764532^57506
859445^349464
948246^1311
811320^349210
850300^349503
970965^359679
758816^347492
926763^354755
554998^3386
755483^153265
800524^343967
888356^353526
909175^361363
808890^350702
852710^27995
896720^23660
986748^361025
680081^271131
810936^349190
779216^349432
813393^43761
953437^359086
570737^78433
730946^9795
730946^645
730946^1457013
730946^26002
839702^350584
839702^352189
943218^7418
982620^353825
756807^1529
935050^372472
977960^353657
810894^350767
987029^367907
933146^359199
757299^347632
862542^353862
907130^310288
946927^371020
607467^24664
607467^150433
790191^332250
846410^37184
779383^349333
975751^355799
978624^251753
728985^60936
688428^1408
782231^24626
836967^352089
943681^1581
522101^14797
522101^23976
853754^8366
883070^220051
793287^348833
846324^352401
750442^33354
950649^353773
983667^354878
924552^358363
850779^349503
826273^40274
955349^353531
696371^32774
999357^1845567
723346^104898
941034^60895
959767^344757
953749^310356
880918^360174
696240^66496
917690^361521
890342^362374
990438^1731
796781^349800
767581^348519
779952^348914
791920^42885
896410^351440
956443^353308
931269^363328
788408^207382
826988^350566
877179^344460
841100^26349
965353^365772
901632^364520
809398^344881
839360^332382
737184^47585
959375^86378
992909^25230
938118^356317
723356^22718
528213^1080
915422^84597
987875^57967
847745^35519
964827^20775
964827^334498
830183^740
648709^50113
900640^360966
